user_id,item_id,items,gender,category,pattern,color,gender,genre,material,sales_count,reviews_count,rating,out_of_stock_times,brand,discount,last_stock_date,wish_list_count,month_of_sale,year_of_sale
697,697,Winter Jumpsuit with Velvet Finish,Female,Jumpsuits,Velvet Finish,Black,Adult,Winter,Velvet,571,533,4.6,0,Mango,5,3/12/2024,533,3,2024
698,698,Spring Cardigan with Lace Trim,Female,Cardigans,Lace Trim,White,Adult,Spring,Wool,572,534,4.8,1,Topshop,10,6/25/2024,534,6,2024
699,699,Summer Blouse with Tie Neck,Female,Blouses,Tie Neck,Blue,Teen,Summer,Silk,573,535,4.5,0,H&M,5,8/1/2024,535,8,2024
700,700,Autumn Skirt with Pleats,Female,Skirts,Pleats,Red,Adult,Autumn,Cotton,574,536,4.4,1,Prada,10,10/17/2024,536,10,2024
701,701,Winter Jacket with Fur Lining,Female,Jackets,Fur Lining,Brown,Adult,Winter,Leather,575,537,4.7,0,Gucci,5,1/3/2024,537,1,2024
702,702,Spring Dress with Tie Belt,Female,Dresses,Tie Belt,Green,Teen,Spring,Cotton,576,538,4.6,1,Zara,10,7/22/2024,538,7,2024
703,703,Summer Top with Ruffle Hem,Female,Tops,Ruffle Hem,Pink,Adult,Summer,Silk,577,539,4.5,0,Mango,5,9/10/2024,539,9,2024
704,704,Autumn Jacket with Faux Leather Sleeves,Female,Jackets,Faux Leather Sleeves,Black,Adult,Autumn,Leather,578,540,4.7,1,Topshop,10,12/8/2024,540,12,2024
705,705,Spring Skirt with Lace Overlay,Female,Skirts,Lace Overlay,White,Adult,Spring,Wool,579,541,4.8,0,Prada,5,4/5/2024,541,4,2024
706,706,Summer Blouse with Puff Sleeves,Female,Blouses,Puff Sleeves,Yellow,Teen,Summer,Silk,580,542,4.5,1,H&M,10,8/28/2024,542,8,2024
707,707,Winter Coat with Faux Fur Collar,Female,Coats,Faux Fur Collar,Gray,Adult,Winter,Wool,581,543,4.6,0,Gucci,5,1/15/2024,543,1,2024
708,708,Spring Dress with Floral Pattern,Female,Dresses,Floral Pattern,Blue,Teen,Spring,Cotton,582,544,4.7,1,Zara,10,5/12/2024,544,5,2024
709,709,Summer Jumpsuit with Tie Waist,Female,Jumpsuits,Tie Waist,Pink,Adult,Summer,Silk,583,545,4.4,0,Mango,5,6/26/2024,545,6,2024
710,710,Autumn Blouse with Lace Trim,Female,Blouses,Lace Trim,Black,Adult,Autumn,Cotton,584,546,4.8,1,H&M,10,11/3/2024,546,11,2024
711,711,Winter Cardigan with Faux Shearling,Female,Cardigans,Faux Shearling,Brown,Adult,Winter,Wool,585,547,4.5,0,Topshop,5,2/1/2024,547,2,2024
712,712,Spring Skirt with Stripes,Female,Skirts,Stripes,White,Teen,Spring,Cotton,586,548,4.7,1,Prada,10,4/20/2024,548,4,2024
713,713,Summer Top with Tie Neck,Female,Tops,Tie Neck,Yellow,Adult,Summer,Silk,587,549,4.6,0,Mango,5,7/7/2024,549,7,2024
714,714,Autumn Jacket with Patch Pockets,Female,Jackets,Patch Pockets,Red,Adult,Autumn,Leather,588,550,4.9,1,Gucci,10,10/10/2024,550,10,2024
715,715,Winter Coat with Faux Fur Lining,Female,Coats,Faux Fur Lining,Black,Adult,Winter,Wool,589,551,4.8,0,Zara,5,1/28/2024,551,1,2024
716,716,Spring Dress with Ruffle Hem,Female,Dresses,Ruffle Hem,Green,Teen,Spring,Cotton,590,552,4.5,1,Topshop,10,6/1/2024,552,6,2024
717,717,Summer Top with Bows,Female,Tops,Bows,Pink,Adult,Summer,Silk,591,553,4.7,0,H&M,5,8/14/2024,553,8,2024
718,718,Winter Blouse with Faux Pearls,Female,Blouses,Faux Pearls,White,Adult,Winter,Cotton,592,554,4.6,0,Mango,5,2/12/2024,554,2,2024
719,719,Spring Jacket with Floral Prints,Female,Jackets,Floral Prints,Blue,Teen,Spring,Denim,593,555,4.8,1,Prada,10,5/15/2024,555,5,2024
720,720,Summer Dress with Tie Waist,Female,Dresses,Tie Waist,Yellow,Adult,Summer,Linen,594,556,4.7,0,Zara,5,9/5/2024,556,9,2024
721,721,Autumn Pants with Embroidery,Female,Pants,Embroidery,Brown,Adult,Autumn,Wool,595,557,4.9,1,Gucci,10,11/18/2024,557,11,2024
722,722,Winter Cardigan with Fringe,Female,Cardigans,Fringe,Gray,Adult,Winter,Cashmere,596,558,4.5,0,Topshop,5,3/25/2024,558,3,2024
723,723,Spring Skirt with Polka Dots,Female,Skirts,Polka Dots,Black,Teen,Spring,Cotton,597,559,4.7,1,Chanel,10,7/1/2024,559,7,2024
724,724,Summer Top with Lace Overlay,Female,Tops,Lace Overlay,Pink,Adult,Summer,Silk,598,560,4.6,0,Mango,5,10/8/2024,560,10,2024
725,725,Autumn Jacket with Fur Hood,Female,Jackets,Fur Hood,Red,Adult,Autumn,Leather,599,561,4.9,1,Louis Vuitton,10,12/23/2024,561,12,2024
726,726,Winter Coat with Faux Fur Trim,Female,Coats,Faux Fur Trim,Black,Adult,Winter,Wool,600,562,4.8,0,Zara,5,1/22/2024,562,1,2024
727,727,Spring Dress with Ruffles,Female,Dresses,Ruffles,Green,Teen,Spring,Cotton,601,563,4.5,1,Topshop,10,6/15/2024,563,6,2024
728,728,Summer Top with Tassels,Female,Tops,Tassels,Blue,Adult,Summer,Silk,602,564,4.7,0,H&M,5,8/20/2024,564,8,2024
729,729,Winter Boots with Fur Lining,Female,Boots,Fur Lining,Brown,Adult,Winter,Leather,603,565,4.8,0,Gucci,10,2/18/2024,565,2,2024
730,730,Spring Blouse with Floral Print,Female,Blouses,Floral Print,Yellow,Adult,Spring,Silk,604,566,4.6,1,Chanel,5,5/3/2024,566,5,2024
731,731,Summer Skirt with Ribbon Belt,Female,Skirts,Ribbon Belt,White,Teen,Summer,Cotton,605,567,4.7,0,Mango,10,9/1/2024,567,9,2024
732,732,Autumn Scarf with Fringe,Female,Scarves,Fringe,Purple,Adult,Autumn,Wool,606,568,4.5,1,Zara,5,11/12/2024,568,11,2024
733,733,Winter Cardigan with Patchwork,Female,Cardigans,Patchwork,Red,Adult,Winter,Cashmere,607,569,4.7,0,Topshop,10,3/25/2024,569,3,2024
734,734,Spring Top with Lace Sleeves,Female,Tops,Lace Sleeves,Green,Teen,Spring,Silk,608,570,4.5,1,Chanel,5,7/1/2024,570,7,2024
735,735,Summer Dress with Tie Waist,Female,Dresses,Tie Waist,Blue,Adult,Summer,Cotton,609,571,4.6,0,H&M,10,10/8/2024,571,10,2024
736,736,Autumn Jacket with Embroidery,Female,Jackets,Embroidery,Black,Adult,Autumn,Leather,610,572,4.8,1,Louis Vuitton,10,12/23/2024,572,12,2024
737,737,Winter Coat with Faux Fur Collar,Female,Coats,Faux Fur Collar,Gray,Adult,Winter,Wool,611,573,4.7,0,Zara,5,1/22/2024,573,1,2024
738,738,Spring Skirt with Tulle Overlay,Female,Skirts,Tulle Overlay,Pink,Teen,Spring,Cotton,612,574,4.5,1,Topshop,10,6/15/2024,574,6,2024
739,739,Summer Top with Ruffle Sleeves,Female,Tops,Ruffle Sleeves,Yellow,Adult,Summer,Silk,613,575,4.7,0,Mango,5,8/20/2024,575,8,2024
740,740,Autumn Blouse with Lace Detailing,Female,Blouses,Lace Detailing,Brown,Adult,Autumn,Cotton,614,576,4.6,0,Chanel,10,9/4/2024,576,9,2024
741,741,Winter Coat with Faux Fur Lining,Female,Coats,Faux Fur Lining,Navy Blue,Adult,Winter,Wool,615,577,4.8,1,Louis Vuitton,5,12/16/2024,577,12,2024
742,742,Spring Dress with Floral Print,Female,Dresses,Floral Print,White,Teen,Spring,Cotton,616,578,4.5,0,H&M,10,4/9/2024,578,4,2024
743,743,Summer Skirt with Tie Waist,Female,Skirts,Tie Waist,Black,Adult,Summer,Silk,617,579,4.7,1,Zara,5,7/25/2024,579,7,2024
744,744,Autumn Jacket with Patchwork,Female,Jackets,Patchwork,Red,Adult,Autumn,Leather,618,580,4.8,0,Topshop,10,11/1/2024,580,11,2024
745,745,Winter Cardigan with Ribbed Sleeves,Female,Cardigans,Ribbed Sleeves,Gray,Adult,Winter,Cashmere,619,581,4.7,1,Chanel,5,3/5/2024,581,3,2024
746,746,Spring Blouse with Puff Sleeves,Female,Blouses,Puff Sleeves,Pink,Teen,Spring,Silk,620,582,4.5,0,H&M,10,5/12/2024,582,5,2024
747,747,Summer Dress with Bold Print,Female,Dresses,Bold Print,Green,Adult,Summer,Cotton,621,583,4.7,1,Zara,5,6/28/2024,583,6,2024
748,748,Autumn Top with Tie Neck,Female,Tops,Tie Neck,Burgundy,Adult,Autumn,Cotton,622,584,4.6,0,Mango,10,10/7/2024,584,10,2024
749,749,Winter Coat with Faux Fur Trim,Female,Coats,Faux Fur Trim,Black,Adult,Winter,Wool,623,585,4.8,1,Louis Vuitton,5,12/27/2024,585,12,2024
750,750,Spring Skirt with Ruffle Hem,Female,Skirts,Ruffle Hem,Blue,Teen,Spring,Cotton,624,586,4.5,0,Topshop,10,4/18/2024,586,4,2024
751,751,Autumn Dress with Lace Detail,Female,Dresses,Lace Detail,Brown,Adult,Autumn,Cotton,625,587,4.7,0,H&M,10,11/2/2024,587,11,2024
752,752,Winter Jumpsuit with Faux Leather,Female,Jumpsuits,Faux Leather,Black,Adult,Winter,Polyester,626,588,4.6,1,Chanel,5,2/24/2024,588,2,2024
753,753,Spring Jacket with Floral Print,Female,Jackets,Floral Print,Yellow,Teen,Spring,Polyester,627,589,4.5,0,Zara,10,5/26/2024,589,5,2024
754,754,Summer Tunic with Tie Waist,Female,Tunics,Tie Waist,Orange,Adult,Summer,Cotton,628,590,4.4,1,Mango,5,7/10/2024,590,7,2024
755,755,Autumn Skirt with Fringe,Female,Skirts,Fringe,Red,Adult,Autumn,Leather,629,591,4.7,0,Topshop,10,10/15/2024,591,10,2024
756,756,Winter Trousers with Stripe,Female,Trousers,Stripe,Gray,Adult,Winter,Wool,630,592,4.6,1,Chanel,5,3/17/2024,592,3,2024
757,757,Spring Blouse with Puff Sleeves,Female,Blouses,Puff Sleeves,Pink,Teen,Spring,Silk,631,593,4.5,0,H&M,10,4/29/2024,593,4,2024
758,758,Summer Dress with Bold Print,Female,Dresses,Bold Print,Green,Adult,Summer,Cotton,632,594,4.7,1,Zara,5,6/22/2024,594,6,2024
759,759,Autumn Top with Tie Neck,Female,Tops,Tie Neck,Burgundy,Adult,Autumn,Cotton,633,595,4.6,0,Mango,10,10/23/2024,595,10,2024
760,760,Winter Coat with Faux Fur Trim,Female,Coats,Faux Fur Trim,Black,Adult,Winter,Wool,634,596,4.8,1,Louis Vuitton,5,12/31/2024,596,12,2024
761,761,Spring Skirt with Ruffle Hem,Female,Skirts,Ruffle Hem,Blue,Teen,Spring,Cotton,635,597,4.5,0,Topshop,10,4/6/2024,597,4,2024
762,762,Summer Dress with Floral Print,Female,Dresses,Floral Print,Yellow,Adult,Summer,Cotton,636,598,4.7,0,Zara,5,7/15/2024,598,7,2024
763,763,Autumn Blouse with Lace Sleeves,Female,Blouses,Lace Sleeves,Brown,Adult,Autumn,Silk,637,599,4.6,0,H&M,10,10/27/2024,599,10,2024
764,764,Winter Jacket with Faux Fur Hood,Female,Jackets,Faux Fur Hood,Purple,Adult,Winter,Leather,638,600,4.8,1,Chanel,5,1/13/2024,600,1,2024
765,765,Spring Jumpsuit with Tie Waist,Female,Jumpsuits,Tie Waist,Gray,Adult,Spring,Wool,639,601,4.5,0,Mango,10,4/20/2024,601,4,2024
766,766,Summer Pants with Embroidery,Female,Pants,Embroidery,Pink,Teen,Summer,Cotton,640,602,4.6,0,Topshop,5,6/25/2024,602,6,2024
767,767,Autumn Skirt with Lace Trim,Female,Skirts,Lace Trim,Green,Adult,Autumn,Silk,641,603,4.7,0,Zara,10,10/10/2024,603,10,2024
768,768,Winter Cardigan with Fringe,Female,Cardigans,Fringe,White,Adult,Winter,Wool,642,604,4.6,0,Chanel,5,3/2/2024,604,3,2024
769,769,Spring Top with Ruffle Sleeves,Female,Tops,Ruffle Sleeves,Red,Adult,Spring,Silk,643,605,4.5,0,H&M,10,4/25/2024,605,4,2024
770,770,Summer Shorts with Stripe,Female,Shorts,Stripe,Blue,Teen,Summer,Cotton,644,606,4.7,0,Topshop,5,7/1/2024,606,7,2024
771,771,Autumn Jacket with Faux Fur Collar,Female,Jackets,Faux Fur Collar,Black,Adult,Autumn,Leather,645,607,4.8,1,Zara,5,11/1/2024,607,11,2024
772,772,Winter Dress with Lace Overlay,Female,Dresses,Lace Overlay,White,Adult,Winter,Satin,646,608,4.7,0,Chanel,10,2/10/2024,608,2,2024
773,773,Spring Blouse with Floral Print,Female,Blouses,Floral Print,Yellow,Adult,Spring,Cotton,647,609,4.6,0,H&M,5,5/15/2024,609,5,2024
774,774,Summer Dress with Tie Waist,Female,Dresses,Tie Waist,Pink,Teen,Summer,Cotton,648,610,4.5,0,Topshop,10,8/5/2024,610,8,2024
775,775,Autumn Jacket with Fur Hood,Female,Jackets,Fur Hood,Brown,Adult,Autumn,Leather,649,611,4.7,1,Zara,5,12/1/2024,611,12,2024
776,776,Winter Coat with Faux Fur Lining,Female,Coats,Faux Fur Lining,Grey,Adult,Winter,Wool,650,612,4.6,0,Chanel,10,3/20/2024,612,3,2024
777,777,Spring Skirt with Pleats,Female,Skirts,Pleats,Blue,Adult,Spring,Silk,651,613,4.5,0,H&M,5,6/10/2024,613,6,2024
778,778,Summer Pants with Elastic Waist,Female,Pants,Elastic Waist,Black,Teen,Summer,Cotton,652,614,4.7,0,Topshop,10,9/1/2024,614,9,2024
779,779,Autumn Top with Turtleneck,Female,Tops,Turtleneck,Red,Adult,Autumn,Wool,653,615,4.6,0,Zara,5,11/15/2024,615,11,2024
780,780,Winter Cardigan with Pockets,Female,Cardigans,Pockets,Green,Adult,Winter,Wool,654,616,4.5,0,Chanel,10,2/25/2024,616,2,2024
781,781,Spring Tunic with Lace Trim,Female,Tunics,Lace Trim,White,Adult,Spring,Silk,655,617,4.6,0,H&M,5,7/10/2024,617,7,2024
782,782,Summer Blouse with Ruffles,Female,Blouses,Ruffles,Pink,Teen,Summer,Cotton,656,618,4.7,0,Topshop,10,10/5/2024,618,10,2024
783,783,Autumn Dress with Ruching,Female,Dresses,Ruching,Brown,Adult,Autumn,Satin,657,619,4.5,1,Zara,5,1/15/2024,619,1,2024
784,784,Spring Jumpsuit with Floral Pattern,Female,Jumpsuits,Floral,Yellow,Adult,Spring,Cotton,658,620,4.4,0,Mango,10,4/10/2024,620,4,2024
785,785,Summer Dress with Gathered Waist,Female,Dresses,Gathered Waist,Purple,Teen,Summer,Cotton,659,621,4.7,0,Forever 21,5,8/1/2024,621,8,2024
786,786,Autumn Jacket with Fringe,Female,Jackets,Fringe,Gray,Adult,Autumn,Leather,660,622,4.6,0,Gucci,10,3/15/2024,622,3,2024
787,787,Winter Coat with Faux Fur,Female,Coats,Faux Fur,Black,Adult,Winter,Faux Fur,661,623,4.5,0,Prada,5,6/1/2024,623,6,2024
788,788,Spring Romper with Lace,Female,Rompers,Lace,White,Adult,Spring,Cotton,662,624,4.4,0,ASOS,10,5/10/2024,624,5,2024
789,789,Summer Top with Tie Sleeve,Female,Tops,Tie Sleeve,Red,Teen,Summer,Cotton,663,625,4.8,0,Shein,5,11/5/2024,625,11,2024
790,790,Autumn Skirt with Velvet Fabric,Female,Skirts,Velvet,Blue,Adult,Autumn,Velvet,664,626,4.6,0,River Island,10,2/15/2024,626,2,2024
791,791,Winter Pants with Fleece Lining,Female,Pants,Fleece Lining,Green,Adult,Winter,Fleece,665,627,4.5,0,Uniqlo,5,7/1/2024,627,7,2024
792,792,Spring Jumpsuit with Bold Prints,Female,Jumpsuits,Bold Prints,Orange,Adult,Spring,Polyester,666,628,4.4,0,Boohoo,10,4/20/2024,628,4,2024
793,793,Summer Blouse with Peplum Hem,Female,Blouses,Peplum Hem,Green,Teen,Summer,Cotton,667,629,4.7,0,Fashion Nova,5,9/1/2024,629,9,2024
794,794,Autumn Coat with Fur Trim,Female,Coats,Fur Trim,Black,Adult,Autumn,Faux Fur,668,630,4.5,0,Marc Jacobs,10,1/15/2024,630,1,2024
795,795,Winter Cardigan with Pom Poms,Female,Cardigans,Pom Poms,Grey,Adult,Winter,Wool,669,631,4.6,0,Zara,5,6/1/2024,631,6,2024
796,796,Spring Dress with Floral Prints,Female,Dresses,Floral Prints,Pink,Teen,Spring,Cotton,670,632,4.8,0,Forever 21,10,3/15/2024,632,3,2024
797,797,Summer Skirt with Ruffles,Female,Skirts,Ruffles,Yellow,Adult,Summer,Linen,671,633,4.5,0,H&M,5,12/1/2024,633,12,2024
798,798,Autumn Pants with Elastic Waist,Female,Pants,Elastic Waist,Brown,Adult,Autumn,Cotton,672,634,4.3,0,Topshop,10,5/15/2024,634,5,2024
799,799,Winter Jacket with Faux Fur Lining,Female,Jackets,Faux Fur Lining,Blue,Adult,Winter,Leather,673,635,4.4,0,Gucci,5,2/1/2024,635,2,2024
800,800,Spring Top with Tie Neck,Female,Tops,Tie Neck,Red,Teen,Spring,Silk,674,636,4.7,0,Shein,10,4/15/2024,636,4,2024
801,801,Summer Dress with Lace Trim,Female,Dresses,Lace Trim,White,Adult,Summer,Cotton,675,637,4.6,0,ASOS,5,11/1/2024,637,11,2024
802,802,Autumn Blouse with Puff Sleeves,Female,Blouses,Puff Sleeves,Green,Adult,Autumn,Silk,676,638,4.5,0,River Island,10,8/15/2024,638,8,2024
803,803,Winter Coat with Faux Shearling,Female,Coats,Faux Shearling,Black,Adult,Winter,Leather,677,639,4.7,0,Prada,5,1/15/2024,639,1,2024
804,804,Spring Jumpsuit with Bold Stripes,Female,Jumpsuits,Bold Stripes,Orange,Adult,Spring,Polyester,678,640,4.4,0,Boohoo,10,4/10/2024,640,4,2024
805,805,Summer Top with Cut Outs,Female,Tops,Cut Outs,Pink,Teen,Summer,Cotton,679,641,4.8,0,Fashion Nova,5,9/1/2024,641,9,2024
806,806,Winter Jacket with Faux Fur Lining,Female,Jackets,Faux Fur Lining,Grey,Adult,Winter,Leather,680,642,4.5,0,Mango,5,2/15/2024,642,2,2024
807,807,Spring Top with Ruffles Sleeves,Female,Tops,Ruffles Sleeves,Yellow,Teen,Spring,Cotton,681,643,4.6,0,Shein,10,4/20/2024,643,4,2024
808,808,Summer Dress with Floral Print,Female,Dresses,Floral Print,Pink,Adult,Summer,Cotton,682,644,4.7,0,ASOS,5,11/15/2024,644,11,2024
809,809,Autumn Skirt with Pleats,Female,Skirts,Pleats,Brown,Adult,Autumn,Wool,683,645,4.4,0,River Island,10,7/15/2024,645,7,2024
810,810,Winter Coat with Faux Fur Trim,Female,Coats,Faux Fur Trim,Black,Adult,Winter,Leather,684,646,4.6,0,Prada,5,3/1/2024,646,3,2024
811,811,Spring Jumpsuit with Floral Print,Female,Jumpsuits,Floral Print,Green,Adult,Spring,Polyester,685,647,4.5,0,Boohoo,10,4/25/2024,647,4,2024
812,812,Summer Top with Cut Outs,Female,Tops,Cut Outs,Blue,Teen,Summer,Cotton,686,648,4.8,0,Fashion Nova,5,10/1/2024,648,10,2024
813,813,Autumn Blouse with Puff Sleeves,Female,Blouses,Puff Sleeves,Red,Adult,Autumn,Silk,687,649,4.3,0,River Island,10,8/10/2024,649,8,2024
814,814,Winter Jacket with Faux Leather Lining,Female,Jackets,Faux Leather Lining,Black,Adult,Winter,Leather,688,650,4.7,0,Gucci,5,2/5/2024,650,2,2024
815,815,Spring Top with Tie Neck,Female,Tops,Tie Neck,White,Teen,Spring,Silk,689,651,4.9,0,Shein,10,5/1/2024,651,5,2024
816,816,Summer Dress with Lace Trim,Female,Dresses,Lace Trim,Pink,Adult,Summer,Cotton,690,652,4.6,0,ASOS,5,12/1/2024,652,12,2024
817,817,Autumn Skirt with Pleats,Female,Skirts,Pleats,Burgundy,Adult,Autumn,Wool,691,653,4.4,0,Zara,10,9/15/2024,653,9,2024
818,818,Winter Coat with Faux Fur Hood,Female,Coats,Faux Fur Hood,Gray,Adult,Winter,Leather,692,654,4.6,0,Versace,5,1/10/2024,654,1,2024
819,819,Spring Blouse with Puff Sleeves,Female,Blouses,Puff Sleeves,Yellow,Teen,Spring,Polyester,693,655,4.7,0,Forever 21,10,6/1/2024,655,6,2024
820,820,Summer Jumpsuit with Tie Waist,Female,Jumpsuits,Tie Waist,Green,Adult,Summer,Linen,694,656,4.5,0,H&M,5,7/1/2024,656,7,2024
821,821,Autumn Jacket with Faux Leather Panels,Female,Jackets,Faux Leather Panels,Brown,Adult,Autumn,Leather,695,657,4.8,0,Mango,10,8/10/2024,657,8,2024
822,822,Winter Coat with Shearling Lining,Female,Coats,Shearling Lining,Beige,Adult,Winter,Shearling,696,658,4.6,0,Coach,5,3/1/2024,658,3,2024
823,823,Spring Dress with Floral Print,Female,Dresses,Floral Print,Pink,Teen,Spring,Cotton,697,659,4.9,0,Topshop,10,4/1/2024,659,4,2024
824,824,Summer Top with Ruffles,Female,Tops,Ruffles,Red,Adult,Summer,Cotton,698,660,4.5,0,Fashion Nova,5,11/1/2024,660,11,2024
825,825,Autumn Blouse with Lace Trim,Female,Blouses,Lace Trim,White,Adult,Autumn,Silk,699,661,4.7,0,River Island,10,10/1/2024,661,10,2024
826,826,Winter Jacket with Faux Fur Collar,Female,Jackets,Faux Fur Collar,Black,Adult,Winter,Leather,700,662,4.6,0,Prada,5,2/1/2024,662,2,2024
827,827,Spring Jumpsuit with Tie Straps,Female,Jumpsuits,Tie Straps,Blue,Adult,Spring,Polyester,701,663,4.8,0,Boohoo,10,5/1/2024,663,5,2024
828,828,Summer Dress with Tie Waist,Female,Dresses,Tie Waist,Yellow,Adult,Summer,Cotton,702,664,4.7,0,Forever 21,5,6/1/2024,664,6,2024
829,829,Autumn Skirt with Pleats,Female,Skirts,Pleats,Green,Teen,Autumn,Wool,703,665,4.5,0,ASOS,10,9/1/2024,665,9,2024
830,830,Winter Boots with Fur Lining,Female,Footwear,Fur Lining,Gray,Adult,Winter,Leather,704,666,4.8,0,Gucci,5,1/1/2024,666,1,2024
831,831,Spring Cardigan with Lace Trim,Female,Cardigans,Lace Trim,Pink,Adult,Spring,Cotton,705,667,4.6,0,Zara,10,4/1/2024,667,4,2024
832,832,Summer Shorts with Ruffles,Female,Shorts,Ruffles,Orange,Teen,Summer,Cotton,706,668,4.4,0,H&M,5,7/1/2024,668,7,2024
833,833,Autumn Scarf with Fringe,Female,Scarves,Fringe,Red,Adult,Autumn,Wool,707,669,4.3,0,Mango,10,10/1/2024,669,10,2024
834,834,Winter Hat with Faux Fur,Female,Hats,Faux Fur,Brown,Adult,Winter,Faux Fur,708,670,4.2,0,Coach,5,3/1/2024,670,3,2024
835,835,Spring Jacket with Floral Print,Female,Jackets,Floral Print,Blue,Adult,Spring,Cotton,709,671,4.5,0,Topshop,10,5/1/2024,671,5,2024
836,836,Summer Blouse with Bows,Female,Blouses,Bows,White,Adult,Summer,Cotton,710,672,4.6,0,Fashion Nova,5,8/1/2024,672,8,2024
837,837,Autumn Sweater with Lace Trim,Female,Sweaters,Lace Trim,Pink,Adult,Autumn,Wool,711,673,4.4,0,River Island,10,9/1/2024,673,9,2024
838,838,Winter Coat with Faux Fur Lining,Female,Coats,Faux Fur Lining,Black,Adult,Winter,Leather,712,674,4.7,0,Prada,5,2/1/2024,674,2,2024
839,839,Spring Dress with Floral Print,Female,Dresses,Floral Print,Yellow,Teen,Spring,Cotton,713,675,4.5,0,Forever 21,10,4/1/2024,675,4,2024
840,840,Summer Skirt with Ruffles,Female,Skirts,Ruffles,Green,Adult,Summer,Cotton,714,676,4.4,0,Asos,5,7/1/2024,676,7,2024
841,841,Autumn Blazer with Tweed,Female,Blazers,Tweed,Grey,Adult,Autumn,Wool,715,677,4.3,0,Gucci,10,10/1/2024,677,10,2024
842,842,Winter Coat with Shearling Lining,Female,Coats,Shearling Lining,Brown,Adult,Winter,Leather,716,678,4.6,0,Chanel,5,3/1/2024,678,3,2024
843,843,Spring Cardigan with Fringe,Female,Cardigans,Fringe,Purple,Adult,Spring,Cotton,717,679,4.7,0,Mango,10,5/1/2024,679,5,2024
844,844,Summer Dress with Stripes,Female,Dresses,Stripes,Blue,Teen,Summer,Cotton,718,680,4.4,0,H&M,5,8/1/2024,680,8,2024
845,845,Autumn Jacket with Fur Trim,Female,Jackets,Fur Trim,Black,Adult,Autumn,Leather,719,681,4.5,0,Zara,10,9/1/2024,681,9,2024
846,846,Winter Sweater with Lace Trim,Female,Sweaters,Lace Trim,White,Adult,Winter,Wool,720,682,4.6,0,River Island,5,2/1/2024,682,2,2024
847,847,Spring Top with Tie Dye,Female,Tops,Tie Dye,Pink,Teen,Spring,Cotton,721,683,4.4,0,Fashion Nova,10,4/1/2024,683,4,2024
848,848,Summer Jumpsuit with Floral Print,Female,Jumpsuits,Floral Print,Red,Adult,Summer,Cotton,722,684,4.5,0,Topshop,5,7/1/2024,684,7,2024
849,849,Autumn Skirt with Lace Overlay,Female,Skirts,Lace Overlay,Purple,Adult,Autumn,Wool,723,685,4.4,0,Asos,10,10/1/2024,685,10,2024
850,850,Winter Blouse with Ruffles,Female,Blouses,Ruffles,Green,Adult,Winter,Satin,724,686,4.6,0,Forever 21,5,1/1/2024,686,1,2024
851,851,Spring Skirt with Floral Print,Female,Skirts,Floral Print,Yellow,Teen,Spring,Cotton,725,687,4.4,0,H&M,10,5/1/2024,687,5,2024
852,852,Summer Dress with Tie Dye,Female,Dresses,Tie Dye,Orange,Adult,Summer,Cotton,726,688,4.5,0,Zara,5,8/1/2024,688,8,2024
853,853,Autumn Jacket with Fur Trim,Female,Jackets,Fur Trim,Brown,Adult,Autumn,Leather,727,689,4.6,0,Mango,10,9/1/2024,689,9,2024
854,854,Winter Coat with Faux Fur,Female,Coats,Faux Fur,Gray,Adult,Winter,Faux Fur,728,690,4.5,0,River Island,5,2/1/2024,690,2,2024
855,855,Spring Jacket with Lace Trim,Female,Jackets,Lace Trim,Pink,Teen,Spring,Silk,729,691,4.4,0,Fashion Nova,10,4/1/2024,691,4,2024
856,856,Summer Top with Tie Dye,Female,Tops,Tie Dye,Blue,Adult,Summer,Cotton,730,692,4.5,0,Topshop,5,7/1/2024,692,7,2024
857,857,Autumn Dress with Lace Overlay,Female,Dresses,Lace Overlay,Red,Adult,Autumn,Wool,731,693,4.4,0,Asos,10,10/1/2024,693,10,2024
858,858,Winter Sweater with Pom Poms,Female,Sweaters,Pom Poms,White,Adult,Winter,Wool,732,694,4.6,0,Forever 21,5,1/1/2024,694,1,2024
859,859,Spring Skirt with Polka Dots,Female,Skirts,Polka Dots,Black,Teen,Spring,Cotton,733,695,4.4,0,H&M,10,5/1/2024,695,5,2024
860,860,Summer Dress with Floral Print,Female,Dresses,Floral Print,Green,Adult,Summer,Cotton,734,696,4.5,0,Zara,5,8/1/2024,696,8,2024
861,861,Autumn Blouse with Lace Detail,Female,Blouses,Lace Detail,Brown,Adult,Autumn,Silk,735,697,4.5,0,River Island,10,11/1/2024,697,11,2024
862,862,Winter Hat with Faux Fur,Female,Hats,Faux Fur,Black,Teen,Winter,Faux Fur,736,698,4.6,0,Fashion Nova,5,2/1/2024,698,2,2024
863,863,Spring Scarf with Tassels,Female,Scarves,Tassels,Yellow,Adult,Spring,Cotton,737,699,4.4,0,Topshop,10,4/1/2024,699,4,2024
864,864,Summer Shorts with Ruffles,Female,Shorts,Ruffles,Pink,Teen,Summer,Cotton,738,700,4.5,0,Asos,5,7/1/2024,700,7,2024
865,865,Autumn Jacket with Fringe,Female,Jackets,Fringe,Blue,Adult,Autumn,Leather,739,701,4.6,0,Forever 21,10,10/1/2024,701,10,2024
866,866,Winter Coat with Faux Shearling,Female,Coats,Faux Shearling,Gray,Adult,Winter,Faux Shearling,740,702,4.7,0,River Island,5,1/1/2024,702,1,2024
